# Region      : cellZone ignition
# Cells       : 1
# Volume      : 2.655875e-09
# Time        	volAverage(T)	volAverage(CH4)
0.02098       	2.222848e+03	5.945216e-10
0.02099       	2.222958e+03	5.856636e-10
0.021         	2.223053e+03	5.805125e-10
0.02101       	2.223139e+03	5.767628e-10
0.02102       	2.223221e+03	5.701201e-10
0.02103       	2.223293e+03	5.631547e-10
0.02104       	2.223355e+03	5.560587e-10
0.02105       	2.223412e+03	5.476534e-10
0.02106       	2.223466e+03	5.462198e-10
0.02107       	2.223517e+03	5.563455e-10
0.02108       	2.223555e+03	5.612413e-10
0.02109       	2.223577e+03	5.548609e-10
0.0211        	2.223587e+03	5.425184e-10
0.02111       	2.223603e+03	5.308052e-10
0.02112       	2.223621e+03	5.238448e-10
0.02113       	2.223641e+03	5.202039e-10
0.02114       	2.223714e+03	5.861631e-10
0.02115       	2.223691e+03	5.984294e-10
0.02116       	2.223674e+03	6.459466e-10
0.02117       	2.223706e+03	7.101612e-10
0.02118       	2.223750e+03	7.706647e-10
0.02119       	2.223816e+03	8.112589e-10
0.0212        	2.223884e+03	8.395780e-10
0.02121       	2.223977e+03	8.569369e-10
0.02122       	2.224062e+03	8.739525e-10
0.02123       	2.224140e+03	8.962392e-10
0.02124       	2.224231e+03	9.138640e-10
0.02125       	2.224332e+03	9.203553e-10
0.02126       	2.224430e+03	9.319242e-10
0.02127       	2.224526e+03	9.451995e-10
0.02128       	2.224628e+03	9.541960e-10
0.02129       	2.224736e+03	9.567847e-10
0.0213        	2.224835e+03	9.673288e-10
0.02131       	2.224955e+03	9.669520e-10
0.02132       	2.225063e+03	9.633658e-10
0.02133       	2.225166e+03	9.619572e-10
0.02134       	2.225269e+03	9.666830e-10
0.02135       	2.225365e+03	9.855057e-10
0.02136       	2.225465e+03	1.013549e-09
0.02137       	2.225569e+03	1.040081e-09
0.02138       	2.225645e+03	1.085856e-09
0.02139       	2.225717e+03	1.129548e-09
0.0214        	2.225771e+03	1.181196e-09
0.02141       	2.225837e+03	1.214169e-09
0.02142       	2.225883e+03	1.259609e-09
0.02143       	2.225940e+03	1.315955e-09
0.02144       	2.225952e+03	1.370043e-09
0.02145       	2.225934e+03	1.444629e-09
0.02146       	2.225937e+03	1.479638e-09
0.02147       	2.225937e+03	1.484821e-09
0.02148       	2.225958e+03	1.455044e-09
0.02149       	2.225978e+03	1.410969e-09
0.0215        	2.226002e+03	1.359679e-09
0.02151       	2.226034e+03	1.292137e-09
0.02152       	2.226066e+03	1.228810e-09
0.02153       	2.226104e+03	1.172166e-09
0.02154       	2.226166e+03	1.109832e-09
0.02155       	2.226247e+03	1.055454e-09
0.02156       	2.226340e+03	1.006191e-09
0.02157       	2.226430e+03	9.596426e-10
0.02158       	2.226510e+03	9.166480e-10
0.02159       	2.226602e+03	8.735175e-10
0.0216        	2.226706e+03	8.438243e-10
0.02161       	2.226782e+03	8.193526e-10
0.02162       	2.226856e+03	7.953155e-10
0.02163       	2.226944e+03	7.796952e-10
0.02164       	2.227057e+03	7.711979e-10
0.02165       	2.227158e+03	7.643057e-10
0.02166       	2.227256e+03	7.696398e-10
0.02167       	2.227355e+03	7.838028e-10
0.02168       	2.227453e+03	7.944562e-10
0.02169       	2.227557e+03	7.971564e-10
0.0217        	2.227654e+03	8.063855e-10
0.02171       	2.227739e+03	8.208987e-10
0.02172       	2.227811e+03	8.384492e-10
0.02173       	2.227883e+03	8.728962e-10
0.02174       	2.227948e+03	9.068199e-10
0.02175       	2.228011e+03	9.185320e-10
0.02176       	2.228082e+03	9.098416e-10
0.02177       	2.228143e+03	8.967280e-10
0.02178       	2.228187e+03	8.758912e-10
0.02179       	2.228232e+03	8.477288e-10
0.0218        	2.228271e+03	8.173997e-10
0.02181       	2.228303e+03	7.948330e-10
0.02182       	2.228322e+03	7.736789e-10
0.02183       	2.228346e+03	7.550779e-10
0.02184       	2.228370e+03	7.442582e-10
0.02185       	2.228394e+03	7.295205e-10
0.02186       	2.228436e+03	7.087693e-10
0.02187       	2.228479e+03	6.906173e-10
0.02188       	2.228524e+03	6.738463e-10
0.02189       	2.228567e+03	6.593264e-10
0.0219        	2.228622e+03	6.473002e-10
0.02191       	2.228690e+03	6.382056e-10
0.02192       	2.228764e+03	6.332568e-10
0.02193       	2.228851e+03	6.327407e-10
0.02194       	2.228950e+03	6.370760e-10
0.02195       	2.229052e+03	6.449680e-10
0.02196       	2.229153e+03	6.584900e-10
0.02197       	2.229257e+03	6.754998e-10
0.02198       	2.229373e+03	7.007681e-10
0.02199       	2.229477e+03	7.331807e-10
0.022         	2.229547e+03	7.554140e-10
0.02201       	2.229617e+03	7.628668e-10
0.02202       	2.229702e+03	7.650659e-10
0.02203       	2.229800e+03	7.708286e-10
0.02204       	2.229882e+03	7.775389e-10
0.02205       	2.229960e+03	7.848586e-10
0.02206       	2.230031e+03	8.036367e-10
0.02207       	2.230104e+03	8.424930e-10
0.02208       	2.230170e+03	8.711419e-10
0.02209       	2.230224e+03	8.863561e-10
0.0221        	2.230272e+03	8.951669e-10
0.02211       	2.230318e+03	8.972876e-10
0.02212       	2.230364e+03	8.923546e-10
0.02213       	2.230416e+03	8.763466e-10
0.02214       	2.230469e+03	8.517691e-10
0.02215       	2.230508e+03	8.323932e-10
0.02216       	2.230529e+03	8.335354e-10
0.02217       	2.230540e+03	8.427714e-10
0.02218       	2.230549e+03	8.385906e-10
0.02219       	2.230579e+03	8.258524e-10
0.0222        	2.230621e+03	8.137061e-10
0.02221       	2.230669e+03	8.121250e-10
0.02222       	2.230715e+03	8.096943e-10
0.02223       	2.230750e+03	8.039291e-10
0.02224       	2.230787e+03	8.051865e-10
0.02225       	2.230830e+03	8.295260e-10
0.02226       	2.230870e+03	8.821754e-10
0.02227       	2.230914e+03	9.821469e-10
0.02228       	2.230965e+03	1.076068e-09
0.02229       	2.231024e+03	1.115978e-09
0.0223        	2.231092e+03	1.114449e-09
0.02231       	2.231162e+03	1.083813e-09
0.02232       	2.231238e+03	1.027955e-09
0.02233       	2.231317e+03	9.644859e-10
0.02234       	2.231402e+03	9.126992e-10
0.02235       	2.231487e+03	8.771770e-10
0.02236       	2.231567e+03	8.354855e-10
0.02237       	2.231657e+03	7.840902e-10
0.02238       	2.231751e+03	7.349644e-10
0.02239       	2.231839e+03	6.916415e-10
0.0224        	2.231913e+03	6.543544e-10
0.02241       	2.231979e+03	6.209933e-10
0.02242       	2.232048e+03	5.911318e-10
0.02243       	2.232116e+03	5.648395e-10
0.02244       	2.232187e+03	5.395687e-10
0.02245       	2.232262e+03	5.175558e-10
0.02246       	2.232312e+03	4.987940e-10
0.02247       	2.232320e+03	4.839667e-10
0.02248       	2.232324e+03	4.744579e-10
0.02249       	2.232336e+03	4.690195e-10
0.0225        	2.232357e+03	4.680309e-10
0.02251       	2.232411e+03	4.941375e-10
0.02252       	2.232440e+03	5.181622e-10
0.02253       	2.232458e+03	5.269147e-10
0.02254       	2.232478e+03	5.334450e-10
0.02255       	2.232507e+03	5.494204e-10
0.02256       	2.232532e+03	5.642943e-10
0.02257       	2.232574e+03	5.903295e-10
0.02258       	2.232600e+03	6.133803e-10
0.02259       	2.232641e+03	6.345381e-10
0.0226        	2.232695e+03	6.562884e-10
0.02261       	2.232744e+03	6.753594e-10
0.02262       	2.232763e+03	6.779911e-10
0.02263       	2.232794e+03	6.588918e-10
0.02264       	2.232853e+03	6.323462e-10
0.02265       	2.232919e+03	6.035748e-10
0.02266       	2.232979e+03	5.797966e-10
0.02267       	2.233042e+03	5.617777e-10
0.02268       	2.233105e+03	5.451013e-10
0.02269       	2.233165e+03	5.210840e-10
0.0227        	2.233233e+03	4.928444e-10
0.02271       	2.233311e+03	4.677709e-10
0.02272       	2.233398e+03	4.518907e-10
0.02273       	2.233487e+03	4.471040e-10
0.02274       	2.233565e+03	4.462596e-10
0.02275       	2.233624e+03	4.348577e-10
0.02276       	2.233681e+03	4.225262e-10
0.02277       	2.233732e+03	4.063548e-10
0.02278       	2.233784e+03	3.821038e-10
0.02279       	2.233825e+03	3.580382e-10
0.0228        	2.233859e+03	3.351477e-10
0.02281       	2.233887e+03	3.137858e-10
0.02282       	2.233919e+03	2.975307e-10
0.02283       	2.233951e+03	2.868068e-10
0.02284       	2.233978e+03	2.767388e-10
0.02285       	2.234009e+03	2.654978e-10
0.02286       	2.234027e+03	2.549878e-10
0.02287       	2.234029e+03	2.471867e-10
0.02288       	2.234048e+03	2.462888e-10
0.02289       	2.234075e+03	2.463393e-10
0.0229        	2.234103e+03	2.495881e-10
0.02291       	2.234117e+03	2.528021e-10
0.02292       	2.234128e+03	2.569099e-10
0.02293       	2.234143e+03	2.630039e-10
0.02294       	2.234159e+03	2.622621e-10
0.02295       	2.234195e+03	2.725717e-10
0.02296       	2.234228e+03	2.780751e-10
0.02297       	2.234276e+03	2.832075e-10
0.02298       	2.234327e+03	2.900526e-10
0.02299       	2.234381e+03	3.029687e-10
0.023         	2.234439e+03	3.388529e-10
0.02301       	2.234486e+03	3.842022e-10
0.02302       	2.234535e+03	4.121477e-10
0.02303       	2.234594e+03	4.078262e-10
0.02304       	2.234659e+03	3.834110e-10
0.02305       	2.234728e+03	3.537691e-10
0.02306       	2.234792e+03	3.233638e-10
0.02307       	2.234857e+03	3.017231e-10
0.02308       	2.234911e+03	2.785307e-10
0.02309       	2.234948e+03	2.540074e-10
0.0231        	2.234991e+03	2.254052e-10
0.02311       	2.235026e+03	1.928157e-10
0.02312       	2.235076e+03	1.602460e-10
0.02313       	2.235132e+03	1.320306e-10
0.02314       	2.235187e+03	1.095941e-10
0.02315       	2.235230e+03	9.178495e-11
0.02316       	2.235261e+03	7.755661e-11
0.02317       	2.235286e+03	6.733549e-11
0.02318       	2.235291e+03	5.768891e-11
0.02319       	2.235302e+03	4.871217e-11
0.0232        	2.235333e+03	4.133230e-11
0.02321       	2.235359e+03	3.502459e-11
0.02322       	2.235386e+03	2.966871e-11
0.02323       	2.235417e+03	2.527419e-11
0.02324       	2.235438e+03	2.172142e-11
0.02325       	2.235452e+03	1.881382e-11
0.02326       	2.235473e+03	1.645338e-11
0.02327       	2.235495e+03	1.464084e-11
0.02328       	2.235511e+03	1.312126e-11
0.02329       	2.235532e+03	1.181186e-11
0.0233        	2.235562e+03	1.074218e-11
0.02331       	2.235606e+03	9.964888e-12
0.02332       	2.235637e+03	9.311073e-12
0.02333       	2.235675e+03	8.745393e-12
0.02334       	2.235728e+03	8.314092e-12
0.02335       	2.235780e+03	7.975114e-12
0.02336       	2.235819e+03	7.702676e-12
0.02337       	2.235853e+03	7.515323e-12
0.02338       	2.235886e+03	7.389297e-12
0.02339       	2.235926e+03	7.297192e-12
0.0234        	2.235980e+03	7.219474e-12
0.02341       	2.236045e+03	7.171948e-12
0.02342       	2.236107e+03	7.136969e-12
0.02343       	2.236162e+03	7.110414e-12
0.02344       	2.236219e+03	7.095676e-12
0.02345       	2.236273e+03	7.120337e-12
0.02346       	2.236309e+03	7.202153e-12
0.02347       	2.236340e+03	7.320492e-12
0.02348       	2.236367e+03	7.416429e-12
0.02349       	2.236404e+03	7.533338e-12
0.0235        	2.236439e+03	7.617204e-12
0.02351       	2.236479e+03	7.647314e-12
0.02352       	2.236525e+03	7.711043e-12
0.02353       	2.236556e+03	7.795248e-12
0.02354       	2.236579e+03	7.832789e-12
0.02355       	2.236609e+03	7.726128e-12
0.02356       	2.236639e+03	7.591992e-12
0.02357       	2.236664e+03	7.606314e-12
0.02358       	2.236668e+03	7.658547e-12
0.02359       	2.236669e+03	7.607098e-12
0.0236        	2.236689e+03	7.507860e-12
0.02361       	2.236711e+03	7.390267e-12
0.02362       	2.236735e+03	7.274543e-12
0.02363       	2.236758e+03	7.157186e-12
0.02364       	2.236791e+03	7.066660e-12
0.02365       	2.236839e+03	6.977724e-12
0.02366       	2.236890e+03	6.927394e-12
0.02367       	2.236931e+03	6.889369e-12
0.02368       	2.236991e+03	6.887618e-12
0.02369       	2.237049e+03	6.892171e-12
0.0237        	2.237096e+03	6.923496e-12
0.02371       	2.237150e+03	6.945807e-12
0.02372       	2.237198e+03	6.967675e-12
0.02373       	2.237244e+03	7.002134e-12
0.02374       	2.237292e+03	7.071692e-12
0.02375       	2.237338e+03	7.164096e-12
0.02376       	2.237382e+03	7.343301e-12
0.02377       	2.237431e+03	7.656349e-12
0.02378       	2.237480e+03	8.093868e-12
0.02379       	2.237531e+03	8.442339e-12
0.0238        	2.237560e+03	8.676517e-12
0.02381       	2.237569e+03	8.808935e-12
0.02382       	2.237593e+03	8.875162e-12
0.02383       	2.237625e+03	8.831410e-12
0.02384       	2.237650e+03	8.752539e-12
0.02385       	2.237673e+03	8.735007e-12
0.02386       	2.237700e+03	8.750768e-12
0.02387       	2.237732e+03	8.780531e-12
0.02388       	2.237759e+03	8.834403e-12
0.02389       	2.237789e+03	8.941382e-12
0.0239        	2.237819e+03	9.160892e-12
0.02391       	2.237852e+03	9.450792e-12
0.02392       	2.237886e+03	9.799803e-12
0.02393       	2.237921e+03	1.023864e-11
0.02394       	2.237951e+03	1.082524e-11
0.02395       	2.237985e+03	1.154358e-11
0.02396       	2.238014e+03	1.229099e-11
0.02397       	2.238044e+03	1.301493e-11
0.02398       	2.238085e+03	1.348956e-11
0.02399       	2.238121e+03	1.364787e-11
0.024         	2.238136e+03	1.374629e-11
0.02401       	2.238143e+03	1.382789e-11
0.02402       	2.238155e+03	1.390775e-11
0.02403       	2.238173e+03	1.386940e-11
0.02404       	2.238211e+03	1.378157e-11
0.02405       	2.238267e+03	1.375373e-11
0.02406       	2.238328e+03	1.372468e-11
0.02407       	2.238393e+03	1.353806e-11
0.02408       	2.238431e+03	1.314788e-11
0.02409       	2.238461e+03	1.274487e-11
0.0241        	2.238495e+03	1.241346e-11
0.02411       	2.238519e+03	1.200572e-11
0.02412       	2.238542e+03	1.162508e-11
0.02413       	2.238564e+03	1.137692e-11
0.02414       	2.238596e+03	1.123901e-11
0.02415       	2.238638e+03	1.120386e-11
0.02416       	2.238683e+03	1.123287e-11
0.02417       	2.238732e+03	1.138475e-11
0.02418       	2.238778e+03	1.181005e-11
0.02419       	2.238812e+03	1.247346e-11
0.0242        	2.238833e+03	1.298194e-11
0.02421       	2.238863e+03	1.329676e-11
0.02422       	2.238906e+03	1.380768e-11
0.02423       	2.238943e+03	1.455812e-11
0.02424       	2.238978e+03	1.530302e-11
0.02425       	2.239008e+03	1.560795e-11
0.02426       	2.239042e+03	1.539985e-11
0.02427       	2.239085e+03	1.486050e-11
0.02428       	2.239129e+03	1.422545e-11
0.02429       	2.239178e+03	1.367030e-11
0.0243        	2.239227e+03	1.321711e-11
0.02431       	2.239277e+03	1.270451e-11
0.02432       	2.239328e+03	1.220283e-11
0.02433       	2.239468e+03	1.207468e-11
0.02434       	2.239591e+03	1.225380e-11
0.02435       	2.239713e+03	1.299525e-11
0.02436       	2.239807e+03	1.383139e-11
0.02437       	2.239884e+03	1.451132e-11
0.02438       	2.239955e+03	1.488935e-11
0.02439       	2.240017e+03	1.501712e-11
0.0244        	2.240076e+03	1.504180e-11
0.02441       	2.240135e+03	1.501666e-11
0.02442       	2.240198e+03	1.493977e-11
0.02443       	2.240268e+03	1.484374e-11
0.02444       	2.240343e+03	1.480254e-11
0.02445       	2.240420e+03	1.491618e-11
0.02446       	2.240476e+03	1.506849e-11
0.02447       	2.240532e+03	1.518842e-11
0.02448       	2.240584e+03	1.510689e-11
0.02449       	2.240640e+03	1.488804e-11
0.0245        	2.240708e+03	1.468564e-11
0.02451       	2.240780e+03	1.457771e-11
0.02452       	2.240866e+03	1.448284e-11
0.02453       	2.240954e+03	1.436802e-11
0.02454       	2.241034e+03	1.426561e-11
0.02455       	2.241113e+03	1.431767e-11
0.02456       	2.241190e+03	1.453254e-11
0.02457       	2.241260e+03	1.480639e-11
0.02458       	2.241336e+03	1.486968e-11
0.02459       	2.241427e+03	1.479184e-11
0.0246        	2.241520e+03	1.492944e-11
0.02461       	2.241599e+03	1.534074e-11
0.02462       	2.241666e+03	1.686711e-11
0.02463       	2.241741e+03	1.831701e-11
0.02464       	2.241810e+03	1.966256e-11
0.02465       	2.241883e+03	2.098626e-11
0.02466       	2.241958e+03	2.225444e-11
0.02467       	2.242032e+03	2.335022e-11
0.02468       	2.242113e+03	2.428144e-11
0.02469       	2.242200e+03	2.512944e-11
0.0247        	2.242289e+03	2.605595e-11
0.02471       	2.242367e+03	2.690264e-11
0.02472       	2.242439e+03	2.751656e-11
0.02473       	2.242525e+03	2.802502e-11
0.02474       	2.242616e+03	2.839336e-11
0.02475       	2.242709e+03	2.820745e-11
0.02476       	2.242814e+03	2.732491e-11
0.02477       	2.242912e+03	2.640992e-11
0.02478       	2.242979e+03	2.548551e-11
0.02479       	2.243031e+03	2.430980e-11
0.0248        	2.243088e+03	2.285430e-11
0.02481       	2.243157e+03	2.143474e-11
0.02482       	2.243221e+03	2.017928e-11
0.02483       	2.243274e+03	1.907281e-11
0.02484       	2.243311e+03	1.794508e-11
0.02485       	2.243347e+03	1.695783e-11
0.02486       	2.243396e+03	1.609451e-11
0.02487       	2.243451e+03	1.543870e-11
0.02488       	2.243499e+03	1.615723e-11
0.02489       	2.243545e+03	1.689921e-11
0.0249        	2.243613e+03	1.764897e-11
0.02491       	2.243695e+03	1.838187e-11
0.02492       	2.243783e+03	1.932980e-11
0.02493       	2.243861e+03	2.035500e-11
0.02494       	2.243938e+03	2.114899e-11
0.02495       	2.244017e+03	2.170384e-11
0.02496       	2.244117e+03	2.220592e-11
0.02497       	2.244226e+03	2.260572e-11
0.02498       	2.244323e+03	2.280133e-11
0.02499       	2.244404e+03	2.286347e-11
0.025         	2.244467e+03	2.283771e-11
0.02501       	2.244527e+03	2.284420e-11
0.02502       	2.244580e+03	2.286776e-11
0.02503       	2.244637e+03	2.284434e-11
0.02504       	2.244708e+03	2.293208e-11
0.02505       	2.244788e+03	2.310184e-11
0.02506       	2.244876e+03	2.324379e-11
0.02507       	2.244971e+03	2.346355e-11
0.02508       	2.245059e+03	2.389481e-11
0.02509       	2.245144e+03	2.445219e-11
0.0251        	2.245228e+03	2.501172e-11
0.02511       	2.245321e+03	2.563421e-11
0.02512       	2.245417e+03	2.638118e-11
0.02513       	2.245503e+03	2.713366e-11
0.02514       	2.245585e+03	2.773547e-11
0.02515       	2.245665e+03	2.817892e-11
0.02516       	2.245752e+03	2.860316e-11
0.02517       	2.245840e+03	2.901877e-11
0.02518       	2.245918e+03	2.943843e-11
0.02519       	2.245980e+03	2.984567e-11
0.0252        	2.246038e+03	3.030431e-11
0.02521       	2.246092e+03	3.074450e-11
0.02522       	2.246128e+03	3.115742e-11
0.02523       	2.246174e+03	3.154836e-11
0.02524       	2.246233e+03	3.187022e-11
0.02525       	2.246301e+03	3.211930e-11
0.02526       	2.246368e+03	3.221781e-11
0.02527       	2.246437e+03	3.222711e-11
0.02528       	2.246503e+03	3.217295e-11
0.02529       	2.246565e+03	3.205168e-11
0.0253        	2.246632e+03	3.189122e-11
0.02531       	2.246699e+03	3.172830e-11
0.02532       	2.246761e+03	3.167490e-11
0.02533       	2.246828e+03	3.174501e-11
0.02534       	2.246900e+03	2.940666e-11
0.02535       	2.246980e+03	2.762526e-11
0.02536       	2.247056e+03	2.632435e-11
0.02537       	2.247126e+03	2.550512e-11
0.02538       	2.247194e+03	2.490519e-11
0.02539       	2.247270e+03	2.444536e-11
0.0254        	2.247353e+03	2.409487e-11
0.02541       	2.247425e+03	2.380868e-11
0.02542       	2.247492e+03	2.342756e-11
0.02543       	2.247542e+03	2.309058e-11
0.02544       	2.247586e+03	2.285229e-11
0.02545       	2.247653e+03	2.271409e-11
0.02546       	2.247724e+03	2.259487e-11
0.02547       	2.247802e+03	2.253963e-11
0.02548       	2.247889e+03	2.259079e-11
0.02549       	2.247985e+03	2.282838e-11
0.0255        	2.248062e+03	2.313759e-11
0.02551       	2.248127e+03	2.324374e-11
0.02552       	2.248189e+03	2.340738e-11
0.02553       	2.248260e+03	2.367080e-11
0.02554       	2.248331e+03	2.393543e-11
0.02555       	2.248401e+03	2.419403e-11
0.02556       	2.248468e+03	2.443621e-11
0.02557       	2.248534e+03	2.467465e-11
0.02558       	2.248609e+03	2.491317e-11
0.02559       	2.248686e+03	2.507709e-11
0.0256        	2.248764e+03	2.514432e-11
0.02561       	2.248839e+03	2.515201e-11
0.02562       	2.248910e+03	2.521620e-11
0.02563       	2.248963e+03	2.536322e-11
0.02564       	2.249007e+03	2.542334e-11
0.02565       	2.249064e+03	2.541324e-11
0.02566       	2.249134e+03	2.544904e-11
0.02567       	2.249207e+03	2.567654e-11
0.02568       	2.249273e+03	2.580015e-11
0.02569       	2.249339e+03	2.569932e-11
0.0257        	2.249407e+03	2.542273e-11
0.02571       	2.249474e+03	2.507007e-11
0.02572       	2.249553e+03	2.474766e-11
0.02573       	2.249638e+03	2.512707e-11
0.02574       	2.249706e+03	2.524144e-11
0.02575       	2.249766e+03	2.507784e-11
0.02576       	2.249822e+03	2.478692e-11
0.02577       	2.249882e+03	2.457309e-11
0.02578       	2.249939e+03	2.436598e-11
0.02579       	2.249994e+03	2.424283e-11
0.0258        	2.250028e+03	2.403662e-11
0.02581       	2.250068e+03	2.376860e-11
0.02582       	2.250127e+03	2.348172e-11
0.02583       	2.250194e+03	2.294290e-11
0.02584       	2.250272e+03	2.214120e-11
0.02585       	2.250363e+03	2.112994e-11
0.02586       	2.250440e+03	2.001822e-11
0.02587       	2.250500e+03	1.892319e-11
0.02588       	2.250553e+03	1.784115e-11
0.02589       	2.250615e+03	1.675235e-11
0.0259        	2.250695e+03	1.569282e-11
0.02591       	2.250775e+03	1.467676e-11
0.02592       	2.250840e+03	1.369111e-11
0.02593       	2.250907e+03	1.271750e-11
0.02594       	2.250978e+03	1.170420e-11
0.02595       	2.251058e+03	1.069380e-11
0.02596       	2.251140e+03	9.768819e-12
0.02597       	2.251216e+03	8.977461e-12
0.02598       	2.251269e+03	8.287596e-12
0.02599       	2.251307e+03	7.622304e-12
0.026         	2.251353e+03	6.936521e-12
0.02601       	2.251405e+03	6.283519e-12
0.02602       	2.251466e+03	5.703213e-12
0.02603       	2.251531e+03	5.170464e-12
0.02604       	2.251594e+03	4.682695e-12
0.02605       	2.251654e+03	4.242094e-12
0.02606       	2.251717e+03	3.840155e-12
0.02607       	2.251783e+03	3.473782e-12
0.02608       	2.251841e+03	3.148008e-12
0.02609       	2.251889e+03	2.860518e-12
0.0261        	2.251933e+03	2.600449e-12
0.02611       	2.251977e+03	2.359440e-12
0.02612       	2.252023e+03	2.137965e-12
0.02613       	2.252081e+03	1.937873e-12
0.02614       	2.252135e+03	1.761311e-12
0.02615       	2.252187e+03	1.609931e-12
0.02616       	2.252229e+03	1.474416e-12
0.02617       	2.252281e+03	1.351279e-12
0.02618       	2.252346e+03	1.245552e-12
0.02619       	2.252405e+03	1.153375e-12
0.0262        	2.252468e+03	1.068486e-12
0.02621       	2.252545e+03	9.891441e-13
0.02622       	2.252637e+03	9.183920e-13
0.02623       	2.252710e+03	8.579084e-13
0.02624       	2.252769e+03	8.047778e-13
0.02625       	2.252825e+03	7.571432e-13
0.02626       	2.252879e+03	7.138625e-13
0.02627       	2.252935e+03	6.752468e-13
0.02628       	2.253001e+03	6.428659e-13
0.02629       	2.253078e+03	6.158155e-13
0.0263        	2.253169e+03	5.928667e-13
0.02631       	2.253266e+03	5.742844e-13
0.02632       	2.253352e+03	5.589689e-13
0.02633       	2.253415e+03	5.460161e-13
0.02634       	2.253470e+03	5.346780e-13
0.02635       	2.253526e+03	5.265705e-13
0.02636       	2.253575e+03	5.239685e-13
0.02637       	2.253615e+03	5.226363e-13
0.02638       	2.253658e+03	5.211284e-13
0.02639       	2.253714e+03	5.182966e-13
0.0264        	2.253783e+03	5.182973e-13
0.02641       	2.253840e+03	5.177845e-13
0.02642       	2.253880e+03	5.162364e-13
0.02643       	2.253915e+03	5.155933e-13
0.02644       	2.253952e+03	5.164106e-13
0.02645       	2.253997e+03	5.185757e-13
0.02646       	2.254039e+03	5.215882e-13
0.02647       	2.254078e+03	5.240496e-13
0.02648       	2.254118e+03	5.222915e-13
0.02649       	2.254164e+03	5.186885e-13
0.0265        	2.254211e+03	5.158607e-13
0.02651       	2.254260e+03	5.105602e-13
0.02652       	2.254311e+03	5.006307e-13
0.02653       	2.254372e+03	4.892350e-13
0.02654       	2.254430e+03	4.829081e-13
0.02655       	2.254484e+03	4.833988e-13
0.02656       	2.254536e+03	4.875092e-13
0.02657       	2.254588e+03	4.868670e-13
0.02658       	2.254647e+03	4.787383e-13
0.02659       	2.254717e+03	4.671603e-13
0.0266        	2.254789e+03	4.558056e-13
0.02661       	2.254859e+03	4.453744e-13
0.02662       	2.254923e+03	4.341943e-13
0.02663       	2.254983e+03	4.235528e-13
0.02664       	2.255055e+03	4.137935e-13
0.02665       	2.255165e+03	4.061537e-13
0.02666       	2.255273e+03	4.023538e-13
0.02667       	2.255347e+03	3.979465e-13
0.02668       	2.255403e+03	3.908080e-13
0.02669       	2.255449e+03	3.383930e-13
0.0267        	2.255494e+03	2.961766e-13
0.02671       	2.255540e+03	2.628657e-13
0.02672       	2.255586e+03	2.367666e-13
0.02673       	2.255631e+03	2.162199e-13
0.02674       	2.255676e+03	1.992987e-13
0.02675       	2.255715e+03	1.853957e-13
0.02676       	2.255751e+03	1.752874e-13
0.02677       	2.255787e+03	1.685167e-13
0.02678       	2.255820e+03	1.622943e-13
0.02679       	2.255858e+03	1.553130e-13
0.0268        	2.255896e+03	1.489741e-13
0.02681       	2.255937e+03	1.440298e-13
0.02682       	2.255979e+03	1.395194e-13
0.02683       	2.256017e+03	1.352417e-13
0.02684       	2.256055e+03	1.321333e-13
0.02685       	2.256096e+03	1.302493e-13
0.02686       	2.256142e+03	1.293641e-13
0.02687       	2.256179e+03	1.283434e-13
0.02688       	2.256216e+03	1.262511e-13
0.02689       	2.256269e+03	1.243089e-13
0.0269        	2.256331e+03	1.230779e-13
0.02691       	2.256391e+03	1.221170e-13
0.02692       	2.256451e+03	1.210899e-13
0.02693       	2.256516e+03	1.201255e-13
0.02694       	2.256584e+03	1.194283e-13
0.02695       	2.256652e+03	1.195640e-13
0.02696       	2.256721e+03	1.192337e-13
0.02697       	2.256790e+03	1.182958e-13
0.02698       	2.256859e+03	1.174801e-13
0.02699       	2.256931e+03	1.177496e-13
0.027         	2.257001e+03	1.191153e-13
0.02701       	2.257073e+03	1.223161e-13
0.02702       	2.257132e+03	1.274783e-13
0.02703       	2.257195e+03	1.335996e-13
0.02704       	2.257260e+03	1.400973e-13
0.02705       	2.257323e+03	1.466105e-13
0.02706       	2.257386e+03	1.536193e-13
0.02707       	2.257443e+03	1.616062e-13
0.02708       	2.257493e+03	1.707034e-13
0.02709       	2.257534e+03	1.782188e-13
0.0271        	2.257577e+03	1.834232e-13
0.02711       	2.257628e+03	1.865753e-13
0.02712       	2.257689e+03	1.894830e-13
0.02713       	2.257733e+03	1.933795e-13
0.02714       	2.257757e+03	1.965441e-13
0.02715       	2.257772e+03	1.978590e-13
0.02716       	2.257791e+03	1.977774e-13
0.02717       	2.257819e+03	1.967796e-13
0.02718       	2.257858e+03	1.958265e-13
0.02719       	2.257903e+03	1.952752e-13
0.0272        	2.257948e+03	1.950260e-13
0.02721       	2.257991e+03	1.937646e-13
0.02722       	2.258031e+03	1.919032e-13
0.02723       	2.258079e+03	2.069658e-13
0.02724       	2.258143e+03	2.174560e-13
0.02725       	2.258202e+03	2.241825e-13
0.02726       	2.258248e+03	2.285767e-13
0.02727       	2.258293e+03	2.309311e-13
0.02728       	2.258350e+03	2.320676e-13
0.02729       	2.258414e+03	2.316585e-13
0.0273        	2.258477e+03	2.304025e-13
